Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Infosys Limited (NSEI:INFY),NSEI:INFY,Computer Services,Information Technology,121641.0,146767.0,153670.0,90150.0,111637.0,117245.0,2295.0,2701.0,4711.0,200.0,284.0,470.0,"3,476","4,225",4678.0,26%,28%,27%,59%,58%,73%,2098.0,2069.0,2071.0,73252.0,73338.0,86045.0,5474.0,8299.0,8359.0,35905.0,40890.0,39545.0,25800.0,29225.0,27622.0,416.0,288.0,293.0,20324.0,19478.0,24623.0,70189.0,75605.0,83482.0,23885.0,22467.0,25210.0,-6485.0,-1071.0,-5093.0,-24642.0,-26695.0,-17504.0,760301.0,1831.0,27.5,14.43,"Digital Services (~57% of revenues) [1] It comprises of services and solution offerings of the group that enables clients to transform their businesses. It includes offerings that enhance customer experience, leverage AI-based analytics and big data, engineer digital products and IoT, modernize legacy tech systems, migrate to cloud applications and implement advanced cyber-security systems. [2]",Large,36895.0,35414.0,31691.0,0.24009240580464633,0.24129402386094967,0.26052893350103995,0.24730512105554533,415.2381212452212,4.947621526648012,15285.066666666666,108398.0,95371.0,90929.0,14372.0,-543.0,0.2514974928852148,-0.045575196250070595,88116.0,75407.0,75350.0,96475.0,83706.0,80824.0,0.38,0.42307600410962176,0.3920988815203405,0.26,0.5406061555329313,8.71825121443442,0.0866442083441306,0.09914462523594486,0.06772740770068296,78.5,0.15,0.06,753374.9333333333,18.12,7.81,4.95,4.9,12.0,9.21,1.0,14.76,14.279124643690075,1.129760329363329,0.03314244810307802
LTIMindtree Limited (NSEI:LTIM),NSEI:LTIM,Computer Services,Information Technology,26109.0,33183.0,35517.0,20860.0,27075.0,29130.0,766.0,557.0,702.0,123.0,150.0,222.0,597,723,819.0,25%,24%,24%,41%,40%,42%,30.0,30.0,30.0,14258.0,16562.0,19988.0,258.0,1541.0,2071.0,6027.0,5348.0,5456.0,3473.0,3679.0,4981.0,503.0,902.0,551.0,6048.0,5458.0,8744.0,10548.0,13442.0,13269.0,3251.0,3095.0,5670.0,-1643.0,-271.0,-3918.0,-1680.0,-1932.0,-2269.0,167444.0,5651.0,36.6,68.57,"Merger with Mindtree [1] LTI and Mindtree Ltd (Mindtree), on May 06, 2022, announced the proposal to merge Mindtree into LTI through a scheme of amalgamation as approved by the respective boards of the companies. The shareholders of Mindtree will receive 73 shares of LTI (face value of Rs 1 each) in exchange for 100 shares of Mindtree (face value of Rs 10 each)",Large,6609.0,6258.0,5372.0,0.1860799053974153,0.18859054335051081,0.2057528055459803,0.1934744180979688,29.630861794372677,4.71447475856632,2483.9333333333334,22564.0,19802.0,17099.0,2654.0,3382.0,-0.1912543501286125,0.4971236816874401,20018.0,16592.0,14288.0,22089.0,18133.0,14546.0,0.3,0.34511663817349586,0.3693111508318438,0.2,0.589989888776542,1.9721215500418177,0.09375707365657114,0.08498317983786467,0.017736834868692423,29.77027027027027,0.15,0.08,167031.06666666668,22.49,7.56,4.71,4.7,17.0,9.21,1.0,14.76,14.23964824120603,1.2894173171174441,0.11031337106174507
Optiemus Infracom Limited (BSE:530135),BSE:530135,Computer Services,Information Technology,472.0,1174.0,1528.0,491.0,1156.0,1449.0,36.0,54.0,23.0,5.0,6.0,8.0,6,13,18.0,120%,21%,25%,0%,31%,0%,86.0,86.0,86.0,244.0,297.0,341.0,43.0,118.0,164.0,193.0,411.0,757.0,113.0,210.0,254.0,2.0,3.0,3.0,42.0,45.0,58.0,409.0,653.0,1033.0,28.0,1.0,40.0,24.0,-82.0,-51.0,-64.0,70.0,25.0,5084.0,592.0,75.0,74.89,"Business Segments Trading & Distribution (42%) - The company is a leading player in the mobile handset distribution industry and presently deals in the handsets of Nokia, Samsung & HTC. [1] The group operates with 27 Regional branches, a presence with close to 650 Distributors (Micro and Macro Distributors), 10,000+ retail partners (in the general trade segment), and more than 700 service centers. [2]",Mid,87.0,24.0,-14.0,0.05693717277486911,0.020442930153321975,-0.029661016949152543,0.015906361993012846,8.587837837837839,3.3272251308900525,139.66666666666669,1094.0,701.0,453.0,47.0,30.0,-0.04597701149425287,-2.1666666666666665,427.0,383.0,330.0,591.0,501.0,373.0,0.15,0.04790419161676647,-0.03753351206434316,0.11,3.933333333333333,5.484375,0.27749576988155666,0.23552894211576847,0.11528150134048257,10.875,0.54,0.12,5108.333333333333,48.65,8.64,3.33,3.34,80.0,9.36,1.2,16.212,14.310598984771573,1.1335311572700297,0.03337696335078534
Thacker and Company Limited (BSE:509945),BSE:509945,Computer Services,Information Technology,5.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,2,2,1.0,18%,21%,41%,0%,0%,0%,0.11,0.11,0.11,101.0,114.0,137.0,0.0,0.0,0.0,2.0,1.0,2.0,19.0,17.0,16.0,0.0,0.0,0.0,78.0,89.0,112.0,6.0,9.0,11.0,-2.0,-4.0,-3.0,1.0,3.0,3.0,0.0,0.0,0.0,195.0,1794.0,8.66,64.28,"Products & Services: [1] a) Investment & Finance b) Business Centre c) Trading Business: Scanners & related Products, Others d) Others Un-allocable",Micro,1.0,2.0,2.0,0.5,0.6666666666666666,0.4,0.5222222222222221,0.10869565217391304,97.5,1.7333333333333334,123.0,98.0,84.0,24.0,15.0,27.0,9.0,137.11,114.11,101.11,137.11,114.11,101.11,0.01,0.01752694768206117,0.019780437147660965,0.0,-0.04347826086956519,-0.15384615384615385,0.0,0.0,0.0,inf,0.0,0.0,193.26666666666668,96.63,1.41,97.5,96.63,-37.0,9.21,1.6,21.116,21.116,0.014388489208633094,-1.5
Trigyn Technologies Limited (BSE:517562),BSE:517562,Computer Services,Information Technology,1041.0,1273.0,1280.0,975.0,1212.0,1245.0,3.0,6.0,12.0,3.0,2.0,2.0,7,7,7.0,34%,40%,48%,0%,0%,0%,31.0,31.0,31.0,577.0,650.0,670.0,7.0,7.0,5.0,140.0,168.0,168.0,108.0,107.0,103.0,2.0,2.0,0.0,21.0,83.0,17.0,624.0,665.0,755.0,45.0,-52.0,126.0,-21.0,-22.0,76.0,-6.0,-3.0,-4.0,311.0,101.0,62.2,44.51,"Business Overview: [1] [2] TTL is an associate company of United Telecom Limited. It is an ISO 9001:2015, ISO 27001:2013, ISO 20000:2018, ISO 14001:2015 and CMMI Ver 2.0 DEV Maturity Level-5 certified, global software solution provider of IT and digital transformation services. Company's offshore software development centre is located in Mumbai and it operates in the US through its wholly owned subsidiary, Trigyn Technologies Inc. , headquartered in Edison,USA",Micro,37.0,63.0,69.0,0.02890625,0.04948939512961508,0.06628242074927954,0.04822602195963154,3.0792079207920793,0.24296875,136.26666666666668,772.0,750.0,647.0,22.0,75.0,2.6486486486486487,0.8412698412698413,701.0,681.0,608.0,706.0,688.0,615.0,0.05,0.09156976744186046,0.11219512195121951,0.03,0.3888888888888889,3.1780821917808217,0.007082152974504249,0.010174418604651164,0.011382113821138212,18.5,0.01,0.01,179.73333333333332,4.08,0.25,0.24,0.14,11.0,9.21,1.6,21.116,21.031679886685556,1.4628571428571429,-0.059375
Centum Electronics Limited (BSE:517544),BSE:517544,Electronics (General),Information Technology,780.0,923.0,1091.0,710.0,847.0,1005.0,-52.0,7.0,2.0,26.0,27.0,35.0,43,44,45.0,2%,45%,135%,-11%,53%,434%,13.0,13.0,13.0,191.0,198.0,190.0,320.0,308.0,226.0,396.0,551.0,634.0,239.0,220.0,238.0,12.0,28.0,10.0,7.0,10.0,8.0,661.0,812.0,806.0,103.0,71.0,214.0,-15.0,-10.0,-44.0,-81.0,-88.0,-145.0,2185.0,1694.0,,58.75,"Business Segments a) Engineering R&D (ER&D) Services (22% of Q2FY25 revenue): [1] The division specializes in designing and certifying electronic hardware, embedded software, and RF products, leveraging over 650 global design engineers for mission-critical applications.",Small,121.0,103.0,96.0,0.11090742438130156,0.11159263271939328,0.12307692307692308,0.11519232672587265,1.2898465171192444,2.002749770852429,151.93333333333334,824.0,850.0,680.0,-109.0,15.0,-1.2644628099173554,0.04854368932038835,203.0,211.0,204.0,429.0,519.0,524.0,0.28,0.19845857418111754,0.183206106870229,0.26,-1.8666666666666667,-28.6,0.5268065268065268,0.5934489402697495,0.6106870229007634,3.4571428571428573,1.84,0.21,2259.0666666666666,13.61,5.27,2.0,2.07,18.0,10.59,1.4,17.664,13.93737062937063,1.027306967984934,0.04032997250229148
Megasoft Limited (BSE:532408),BSE:532408,Software (System & Application),Information Technology,52.0,2.0,0.0,71.0,20.0,9.0,30.0,43.0,37.0,3.0,11.0,17.0,4,3,3.0,12%,0%,8%,0%,0%,0%,74.0,74.0,74.0,111.0,120.0,107.0,29.0,146.0,147.0,73.0,38.0,38.0,204.0,179.0,187.0,0.0,0.0,0.0,0.0,133.0,112.0,82.0,65.0,66.0,16.0,15.0,42.0,-10.0,-133.0,-8.0,22.0,85.0,-19.0,553.0,75.0,,35.07,"Business Overview: [1] MSL is focused on Pharma, Aerospace and Defense Electronics areas, is in the process of acquiring a few companies, and intend to provide centralized corporate, technology, finance, leadership /management support services to such subsidiaries /associate companies",Small,8.0,-7.0,-16.0,inf,-3.5,-0.3076923076923077,inf,7.373333333333333,inf,14.200000000000001,178.0,198.0,82.0,-20.0,151.0,-3.5,-2.5714285714285716,181.0,194.0,185.0,328.0,340.0,214.0,0.02,-0.020588235294117647,-0.07476635514018691,0.02,0.16666666666666666,-0.3968253968253968,0.4481707317073171,0.4294117647058823,0.13551401869158877,0.4705882352941176,1.19,0.4,685.8,62.35,2.09,inf,inf,-100.0,27.76,1.4,17.664,22.188731707317075,0.0,inf
Sasken Technologies Limited (NSEI:SASKEN),NSEI:SASKEN,Software (System & Application),Information Technology,434.0,447.0,406.0,305.0,346.0,376.0,35.0,30.0,71.0,0.0,0.0,0.0,7,7,7.0,19%,20%,16%,29%,38%,48%,15.0,15.0,15.0,638.0,704.0,754.0,0.0,3.0,8.0,117.0,100.0,149.0,34.0,39.0,48.0,0.0,0.0,10.0,539.0,582.0,632.0,198.0,202.0,236.0,107.0,71.0,59.0,-70.0,-27.0,6.0,-39.0,-37.0,-39.0,2644.0,1750.0,47.2,43.11,"Services Offered The company helps its clients in digitalization, modernization and also launching of industrial products through Product Engineering. The services offered by the company are in the below mentioned verticals - a) Semiconductor: The company offers its customers the ability to integrate third-party solutions and perform extensive testing of the final product to ensure a zero-defect launch. [1] b) Consumer Electronics: Product offerings include Smart TV, Smart Speakers, Smart Home Appliances, and Mobile Phones. Sasken is helping customers in the Consumer Electronics industry to build next-gen devices equipped with cloud-based analytics along with low power tech such as sensors, connectivity and tracking solutions. [2] c) Automotive: Sasken helps several leading OEMs & Tier-1s with business solutions in the IVI, Telematics, and ADAS areas. It enables Automotive OEMs and Tier-1s to address challenges like increasing complexity, time-to-market, cost pressure, rising demand for more multimedia and connectivity capabilities, active and autonomous safety. [3] d) Enterprise Devices: The company offers hardware and software development, device and platform testing, mobility solutions and Android services. [4] e) SatCom: One of the few companies in the world to develop and maintain end-to-end satellite phones. [5] f) Telecom: The company has more than 30 years of expertise in telecommunications with 3GPP technology experience in 2G/3G/4G/5G. [6] g) Transportation: Sasken has proven expertise with cloud and open API enablement for intelligent transportation platforms. Its expertise in Azure and AWS has helped it to enable 30% cost savings with cloud infrastructure usage for a European Public Transport ISV. [7] h) Industrials: Saskenâs expertise in âChip to Cognitionâ technologies has enabled multiple solution accelerators, which address overall IIoT enablement needs of Industrial products and manufacturing plants. [8]",Small,30.0,101.0,129.0,0.07389162561576355,0.22595078299776286,0.29723502304147464,0.19902581055166702,1.510857142857143,6.512315270935961,42.400000000000006,878.0,784.0,737.0,45.0,64.0,1.7,0.36633663366336633,769.0,719.0,653.0,777.0,722.0,653.0,0.04,0.13988919667590027,0.19754977029096477,0.02,-0.7454545454545455,0.18840579710144928,0.010296010296010296,0.004155124653739612,0.0,inf,0.01,0.01,2609.6,70.53,3.36,6.51,6.43,-3.0,9.21,1.4,17.664,17.57695752895753,0.43844492440604754,-0.014778325123152709
Astra Microwave Products Limited (BSE:532493),BSE:532493,Telecom. Equipment,Information Technology,750.0,816.0,909.0,663.0,670.0,717.0,6.0,5.0,24.0,21.0,31.0,32.0,22,24,25.0,25%,27%,24%,32%,20%,16%,17.0,17.0,19.0,568.0,625.0,947.0,70.0,186.0,238.0,313.0,228.0,270.0,160.0,167.0,170.0,0.0,2.0,13.0,14.0,11.0,24.0,795.0,877.0,1267.0,115.0,-25.0,-182.0,-26.0,-28.0,-44.0,-79.0,75.0,232.0,6573.0,692.0,50.4,6.54,"Products & Applications Astra is engaged in designing, developing, manufacturing, and supplying high-value-added RF and microwave super components, sub-systems, and systems finding for Defense, Space, Telecom, Meteorology, and Civil communication applications. [1]",Mid,224.0,177.0,108.0,0.24642464246424642,0.21691176470588236,0.144,0.2024454690567096,9.498554913294798,7.231023102310232,195.93333333333334,1304.0,890.0,809.0,372.0,166.0,1.4642857142857142,0.7796610169491526,966.0,642.0,585.0,1204.0,828.0,655.0,0.19,0.213768115942029,0.1648854961832061,0.14,0.2473404255319149,0.3815028901734104,0.19767441860465115,0.2246376811594203,0.10687022900763359,7.0,0.39,0.16,6615.066666666667,26.57,5.49,7.23,7.28,10.0,9.61,1.2,16.212,14.90695348837209,0.6166892808683854,0.0484048404840484
Nelco Limited (BSE:504112),BSE:504112,Telecom. Equipment,Information Technology,260.0,313.0,320.0,209.0,252.0,260.0,5.0,3.0,3.0,8.0,9.0,7.0,25,28,22.0,31%,29%,29%,26%,23%,21%,23.0,23.0,23.0,66.0,82.0,101.0,81.0,63.0,57.0,93.0,95.0,102.0,110.0,95.0,87.0,3.0,1.0,10.0,0.0,0.0,4.0,150.0,165.0,181.0,51.0,58.0,45.0,-18.0,-25.0,-19.0,-19.0,-33.0,-20.0,2212.0,969.0,112.0,50.09,"Business Overview: [1] [2] a) Nelco is a subsidiary of Tata Power and an TL9000, ISO 20000-1:2011 and ISO 27001:2013 certified company. b) Company provides domestic satellite communication services to close user group (CUG) networks via Satellite System on non-exclusive basis within the territorial boundary of India c) It offers its enterprise & government customers customized solutions in areas of VSAT connectivity, Satcom Projects and Integrated Security & Surveillance Solutions. d) It connects businesses and remote operations through satellite communication services. In addition, it offers end to end networking solutions (Satcom Projects) and maintenance of private hubs and hybrid networks for its customers, from government to corporates. e) It helps Government, Defense and Enterprise sectors when it comes to security and surveillance in India.",Small,67.0,70.0,59.0,0.209375,0.22364217252396165,0.22692307692307692,0.21998008314901285,2.282765737874097,6.9125,33.06666666666667,195.0,166.0,153.0,22.0,11.0,0.04477611940298507,-0.2,124.0,105.0,89.0,181.0,168.0,170.0,0.37,0.4166666666666667,0.34705882352941175,0.25,0.5384615384615384,-26.5,0.3149171270718232,0.375,0.4764705882352941,9.571428571428571,0.76,0.2,2235.9333333333334,25.12,12.35,6.91,6.99,11.0,9.36,1.4,17.664,15.048928176795581,1.1347517730496455,0.059375
Bodal Chemicals Limited (BSE:524370),BSE:524370,Chemical (Basic),Materials,2055.0,1574.0,1395.0,1835.0,1441.0,1284.0,-2.0,12.0,9.0,29.0,41.0,54.0,47,53,60.0,31%,25%,-37%,9%,3%,0%,24.0,25.0,25.0,1028.0,1053.0,1057.0,676.0,760.0,904.0,385.0,283.0,294.0,817.0,967.0,1314.0,70.0,193.0,68.0,0.0,0.0,13.0,1227.0,960.0,886.0,-14.0,290.0,204.0,-170.0,-315.0,-263.0,181.0,33.0,66.0,752.0,59.7,470.0,57.32,"Product Portfolio The company has 200+ products in the segments of Basic Chemicals, Dye Intermediates, Dyestuffs & Chlor Alkali. The company recently added Benzene Derivatives to its product portfolio. The users of these chemicals are Textiles, Leather, Paper, Water Treatment, Home Care, Pharma & Agrochemical industries. [1]",Small,165.0,174.0,249.0,0.11827956989247312,0.11054637865311309,0.12116788321167883,0.11666461058575502,12.596314907872696,0.5390681003584229,204.86666666666667,967.0,1153.0,1297.0,-197.0,-42.0,-2.787878787878788,-2.0517241379310347,1082.0,1078.0,1052.0,1986.0,1838.0,1728.0,0.08,0.09466811751904244,0.1440972222222222,0.07,-1.2094594594594594,-4.372727272727273,0.4551863041289023,0.4134929270946681,0.3912037037037037,3.0555555555555554,1.19,0.4,1451.1333333333332,6.45,0.73,0.54,1.04,-18.0,10.59,1.4,17.664,14.444012084592144,0.6115738711091626,0.18853046594982079
GOCL Corporation Limited (BSE:506480),BSE:506480,Chemical (Basic),Materials,498.0,921.0,714.0,494.0,942.0,726.0,252.0,479.0,235.0,57.0,119.0,146.0,9,10,12.0,8%,36%,25%,14%,23%,41%,10.0,10.0,10.0,1142.0,1400.0,1409.0,1595.0,1767.0,1188.0,491.0,321.0,286.0,303.0,313.0,191.0,3.0,1.0,13.0,45.0,49.0,50.0,2886.0,3135.0,2639.0,-62.0,-77.0,40.0,-322.0,173.0,734.0,387.0,-90.0,-800.0,1667.0,336.0,26.3,72.82,"Business [1] The company is in the business of manufacturing and marketing packaged and bulk explosives, and blast initiating devices.",Small,134.0,98.0,61.0,0.1876750700280112,0.10640608034744843,0.12248995983935743,0.13885703673827235,4.961309523809524,2.334733893557423,577.3333333333334,2702.0,3185.0,2934.0,-448.0,421.0,2.1343283582089554,6.061224489795919,1419.0,1410.0,1152.0,2607.0,3177.0,2747.0,0.05,0.030846710733396284,0.02220604295595195,0.06,0.3631578947368421,0.9837209302325581,0.45569620253164556,0.5561850802644004,0.5806334182744812,0.9178082191780822,1.46,0.41,2277.6666666666665,15.6,0.87,2.33,3.19,20.0,18.86,1.4,17.664,18.20901265822785,0.24680262703076392,-1.0280112044817926
Himadri Speciality Chemical Limited (BSE:500184),BSE:500184,Chemical (Basic),Materials,2791.0,4172.0,4185.0,2635.0,3773.0,3540.0,-17.0,-2.0,43.0,36.0,66.0,64.0,50,51,50.0,27%,23%,28%,20%,5%,6%,42.0,43.0,49.0,1826.0,2237.0,2996.0,587.0,842.0,605.0,999.0,555.0,798.0,1546.0,1515.0,1534.0,77.0,94.0,67.0,113.0,132.0,478.0,1718.0,1938.0,2371.0,331.0,54.0,405.0,-28.0,-397.0,-405.0,-182.0,377.0,7.0,22857.0,463.0,44.5,51.56,"Product Portfolio The company is a key player across various product segments, including battery materials, coal tar pitch, carbon black, naphthalene, refined naphthalene, SNF, and specialty oils. It serves a diverse range of industries, such as lithium-ion batteries, paints, plastics, tires, aluminum, graphite electrodes, agrochemicals, defense, and construction chemicals. [1]",Large,709.0,465.0,192.0,0.16941457586618877,0.11145733461169703,0.06879254747402365,0.11655481931730315,49.36717062634989,5.461648745519713,401.8,2916.0,2164.0,1908.0,509.0,700.0,0.1466854724964739,0.6516129032258065,3045.0,2280.0,1868.0,3650.0,3122.0,2455.0,0.19,0.14894298526585523,0.07820773930753565,0.15,0.02462121212121212,2.070464767616192,0.16575342465753426,0.2696989109545163,0.23910386965376781,11.078125,0.38,0.14,23060.2,30.38,6.32,5.46,5.51,22.0,9.21,1.0,14.76,13.840068493150685,0.9404494382022472,0.0967741935483871
India Glycols Limited (BSE:500201),BSE:500201,Chemical (Basic),Materials,2868.0,2651.0,3294.0,2599.0,2346.0,2879.0,260.0,54.0,30.0,70.0,100.0,121.0,80,94,101.0,10%,15%,23%,7%,19%,14%,31.0,31.0,31.0,1761.0,1870.0,2020.0,1047.0,1112.0,1348.0,1792.0,1845.0,2218.0,2318.0,2717.0,3205.0,243.0,125.0,84.0,336.0,318.0,335.0,1734.0,1698.0,1993.0,116.0,326.0,439.0,76.0,-330.0,-503.0,-189.0,-1.0,90.0,3681.0,1189.0,19.0,61.02,Business Segments [1],Small,536.0,405.0,339.0,0.16272009714632665,0.15277253866465484,0.11820083682008369,0.14456449087702175,3.095878889823381,1.1174863387978142,361.6666666666667,2412.0,2141.0,2313.0,-102.0,-225.0,-1.1287313432835822,-1.3703703703703705,2051.0,1901.0,1792.0,3399.0,3013.0,2839.0,0.16,0.1344175240623963,0.11940824233885171,0.15,1.66580310880829,-1.2471264367816093,0.39658723153868786,0.3690673747095918,0.36879182810848893,4.429752066115703,0.95,0.24,4667.333333333333,7.33,1.37,1.12,1.42,7.0,9.959999999999999,1.4,17.664,14.60869196822595,0.586434039522877,0.15270188221007894
KAMA Holdings Limited (BSE:532468),BSE:532468,Chemical (Basic),Materials,12503.0,15095.0,13440.0,9365.0,11381.0,10602.0,86.0,63.0,49.0,115.0,204.0,301.0,515,573,671.0,27%,23%,20%,11%,8%,37%,6.0,6.0,32.0,4829.0,5709.0,6577.0,3651.0,4457.0,5022.0,7711.0,9075.0,9701.0,8441.0,10071.0,13267.0,1672.0,2406.0,806.0,619.0,952.0,1139.0,5466.0,5818.0,6119.0,2133.0,2873.0,2126.0,-1615.0,-2930.0,-2098.0,-205.0,144.0,-71.0,7901.0,2462.0,10.3,75.0,"Business Segments The Company receives revenue from the activities of its subsidiary companies. Technical Textiles business : Nylon tyre cord fabric, belting fabric, polyester tire cord fabric, and industrial yarns and their research and development. Chemicals business : Refrigerant gases, chloromethane, pharmaceuticals, fluorochemicals & allied products and their research and development. Packaging Film business : includes polyester films. Others: Coated fabric, laminated fabric, and other ancillary activities. [1]",Mid,3139.0,3918.0,3253.0,0.23355654761904762,0.2595561444186817,0.26017755738622733,0.2510967498079855,3.2091795288383427,0.5878720238095239,1160.2,8064.0,9176.0,7757.0,-1738.0,55.0,-1.2220452373367314,-0.7337927514037774,6609.0,5715.0,4835.0,11631.0,10172.0,8486.0,0.27,0.3851749901690916,0.383337261371671,0.26,-1.1343385880740233,1.5373665480427046,0.4317771472788238,0.43816358631537555,0.43023803912326186,10.428571428571429,1.15,0.24,11762.8,3.09,1.01,0.59,0.88,4.0,9.36,1.2,16.212,13.253462986845499,0.6300689137874455,0.15610119047619048
